x,y,px,py
0.0,20.0,0.0,-0.05
-7.1272153736025605e-12,19.940000000073088,-1.2063166516742743e-10,-0.04999999987267281
-2.718878301556138e-11,19.880000000303486,-2.080188097324136e-10,-0.049999999737472156
-5.42414551171681e-11,19.820000000700915,-2.3153163045920404e-10,-0.04999999959391115
-7.987261605077016e-11,19.760000001275728,-1.8264248561915175e-10,-0.04999999944147282
-9.612990874792342e-11,19.700000002038873,-7.819066554389501e-11,-0.04999999927960824
-9.832472863912351e-11,19.640000003002008,4.5226071872542896e-11,-0.04999999910773451
-8.672306071127039e-11,19.58000000417748,1.4386972982578848e-10,-0.0499999989252327
-6.651616554847594e-11,19.52000000557844,1.8214120282455508e-10,-0.04999999873144561
-4.6060669833572986e-11,19.460000007218817,1.451840451709693e-10,-0.04999999852567541
-3.398554169101416e-11,19.40000000911342,4.4352209414752795e-11,-0.04999999830718107
-3.616876644263429e-11,19.34000001127797,-8.646548202615742e-11,-0.04999999807517579
-5.3644423119183087e-11,19.28000001372917,-2.024830793587386e-10,-0.04999999782882413
-8.218676521545248e-11,19.22000001648474,-2.636246082416693e-10,-0.049999997567238934
-1.1373770030374525e-10,19.16000001956349,-2.4866484506402716e-10,-0.049999997289478196
-1.391983887940937e-10,19.100000022985416,-1.629176752264744e-10,-0.049999996994541704
-1.516206119126324e-10,19.04000002677174,-3.669284708161682e-11,-0.04999999668136737
-1.4868146201522496e-10,18.980000030944986,8.504805366875342e-11,-0.04999999634882741
-1.3356324289589192e-10,18.920000035529082,1.5830820355472102e-10,-0.04999999599572433
-1.139102061712458e-10,18.86000004054943,1.5552139335006236e-10,-0.04999999562078659
-9.92054980610133e-11,18.800000046033016,7.543132409560274e-11,-0.04999999522266399
-9.747090064933653e-11,18.740000052008476,-5.615421115312946e-11,-0.049999994799922856
-1.1244078478792152e-10,18.680000058506238,-1.95109387842362e-10,-0.049999994351040876
-1.422089741468663e-10,18.62000006555858,-2.9427837009311383e-10,-0.04999999387440159
-1.798417632172196e-10,18.560000073199813,-3.200127695310235e-10,-0.04999999336828858
-2.1576547302525683e-10,18.500000081466343,-2.6416315587506505e-10,-0.0499999928308793
-2.4111112911531346e-10,18.440000090396833,-1.47256524447335e-10,-0.04999999226023847
-2.508526962172622e-10,18.380000100032362,-1.1636958150534748e-11,-0.049999991654311196
-2.4563379880420447e-10,18.320000110416505,9.314157204671631e-11,-0.049999991010915484
-2.3162532763030248e-10,18.260000121595557,1.2763146372752145e-10,-0.04999999032773441
-2.1844025345371548e-10,18.200000133618676,7.646534428781551e-11,-0.049999989602307775
-2.158148963615074e-10,18.140000146538064,-4.596258882244296e-11,-0.049999988832023286
-2.3020787189455814e-10,18.080000160409135,-2.0020401478886392e-10,-0.04999998801410707
-2.625107570886739e-10,18.020000175290743,-3.3532415800741244e-10,-0.049999987145613746
-3.0768832783596266e-10,17.960000191245356,-4.066696021828327e-10,-0.04999998622341582
-3.56498132855406e-10,17.900000208339353,-3.9164420155979044e-10,-0.049999985244192365
-3.9871040039870745e-10,17.840000226643163,-2.979261752881988e-10,-0.04999998420441713
-4.267151445206796e-10,17.780000246231612,-1.611481020216545e-10,-0.04999998310034581
-4.382538652970837e-10,17.72000026718414,-3.272783283024662e-11,-0.04999998192800255
-4.3730558164139085e-10,17.66000028958509,3.799284866350178e-11,-0.04999998068316565
-4.327937124160507e-10,17.600000313524024,2.1094829947406643e-11,-0.049999979361352385
-4.3554195463366383e-10,17.540000339096068,-8.318751021575034e-11,-0.049999977957802796
-4.545277014552347e-10,17.480000366402184,-2.4420147091540173e-10,-0.04999997646746257
-4.937410156080374e-10,17.420000395549604,-4.1129660615195834e-10,-0.04999997488496491
-5.507602034032262e-10,17.360000426652185,-5.313984298049227e-10,-0.04999997320461111
-6.175653183140665e-10,17.300000459830848,-5.676470697962475e-10,-0.04999997142035008
-6.833309198178692e-10,17.240000495213952,-5.125650483439502e-10,-0.04999996952575657
-7.382408829586095e-10,17.18000053293782,-3.9106169990260436e-10,-0.049999967514008016
-7.769974108639797e-10,17.120000573147195,-2.520960397521769e-10,-0.04999996537785997
